2016-02-01	394.577529463
2016-02-02	394.576740543
2016-02-03	394.589125814
2016-02-04	394.584122202
2016-02-05	394.592771866
2016-02-06	394.593824091
2016-02-07	394.595389474
2016-02-08	394.595216353
2016-02-09	394.594997038
2016-02-10	394.596834508
2016-02-11	394.596298247
2016-02-12	394.597484038
2016-02-13	394.59780515
2016-02-14	394.598237295
2016-02-15	394.598356415
2016-02-16	394.598361768
2016-02-17	394.598655479
2016-02-18	394.598621744
2016-02-19	394.598795453
2016-02-20	394.598864176
2016-02-21	394.598956134
2016-02-22	394.599001295
2016-02-23	394.599015605
2016-02-24	394.599066923
2016-02-25	394.599072172
2016-02-26	394.599100803
2016-02-27	394.599115006
2016-02-28	394.599133002
2016-02-29	394.599144592
2016-03-01	394.599149925
2016-03-02	394.599159572
2016-03-03	394.599162562
2016-03-04	394.599167906
2016-03-05	394.599170972
2016-03-06	394.599174467
2016-03-07	394.599177082
2016-03-08	394.599178559
2016-03-09	394.599180464
2016-03-10	394.599181371
2016-03-11	394.599182458
2016-03-12	394.599183148
2016-03-13	394.599183847
2016-03-14	394.599184411
2016-03-15	394.599184773
2016-03-16	394.599185161
2016-03-17	394.599185393
2016-03-18	394.599185623
2016-03-19	394.599185781
2016-03-20	394.599185926
2016-03-21	394.599186046
2016-03-22	394.599186131
2016-03-23	394.599186211
2016-03-24	394.599186266
2016-03-25	394.599186316
2016-03-26	394.599186352
2016-03-27	394.599186383
2016-03-28	394.599186409
2016-03-29	394.599186428
2016-03-30	394.599186445
2016-03-31	394.599186457
2016-04-01	394.599186468
2016-04-02	394.599186476
2016-04-03	394.599186483
2016-04-04	394.599186488
2016-04-05	394.599186493
2016-04-06	394.599186496
2016-04-07	394.599186499
2016-04-08	394.599186501
2016-04-09	394.599186503
2016-04-10	394.599186505
2016-04-11	394.599186506
2016-04-12	394.599186507
2016-04-13	394.599186508
2016-04-14	394.599186508
2016-04-15	394.599186509
2016-04-16	394.599186509
2016-04-17	394.599186509
2016-04-18	394.59918651
2016-04-19	394.59918651
2016-04-20	394.59918651
2016-04-21	394.59918651
2016-04-22	394.59918651
2016-04-23	394.59918651
2016-04-24	394.59918651
2016-04-25	394.599186511
2016-04-26	394.599186511
2016-04-27	394.599186511
2016-04-28	394.599186511
2016-04-29	394.599186511
2016-04-30	394.599186511
2016-05-01	394.599186511
2016-05-02	394.599186511
2016-05-03	394.599186511
2016-05-04	394.599186511
2016-05-05	394.599186511
2016-05-06	394.599186511
2016-05-07	394.599186511
2016-05-08	394.599186511
2016-05-09	394.599186511
2016-05-10	394.599186511
2016-05-11	394.599186511
2016-05-12	394.599186511
2016-05-13	394.599186511
2016-05-14	394.599186511
2016-05-15	394.599186511
2016-05-16	394.599186511
2016-05-17	394.599186511
2016-05-18	394.599186511
2016-05-19	394.599186511
2016-05-20	394.599186511
2016-05-21	394.599186511
2016-05-22	394.599186511
2016-05-23	394.599186511
2016-05-24	394.599186511
2016-05-25	394.599186511
2016-05-26	394.599186511
2016-05-27	394.599186511
2016-05-28	394.599186511
2016-05-29	394.599186511
2016-05-30	394.599186511
2016-05-31	394.599186511
2016-06-01	394.599186511
2016-06-02	394.599186511
2016-06-03	394.599186511
2016-06-04	394.599186511
2016-06-05	394.599186511
2016-06-06	394.599186511
2016-06-07	394.599186511
2016-06-08	394.599186511
2016-06-09	394.599186511
2016-06-10	394.599186511
2016-06-11	394.599186511
2016-06-12	394.599186511
2016-06-13	394.599186511
2016-06-14	394.599186511
2016-06-15	394.599186511
2016-06-16	394.599186511
2016-06-17	394.599186511
2016-06-18	394.599186511
2016-06-19	394.599186511
2016-06-20	394.599186511
2016-06-21	394.599186511
2016-06-22	394.599186511
2016-06-23	394.599186511
2016-06-24	394.599186511
2016-06-25	394.599186511
2016-06-26	394.599186511
2016-06-27	394.599186511
2016-06-28	394.599186511
2016-06-29	394.599186511
2016-06-30	394.599186511
2016-07-01	394.599186511
