2015-12-01	50374.6115914
2015-12-02	43967.0930897
2015-12-03	42563.4401812
2015-12-04	29451.3949728
2015-12-05	33459.3267594
2015-12-06	29709.8208105
2015-12-07	29935.2244858
2015-12-08	70937.3271871
2015-12-09	50221.3984413
2015-12-10	53142.7548665
2015-12-11	36367.957981
2015-12-12	33298.3619018
2015-12-13	34166.3947536
2015-12-14	36474.4637741
2015-12-15	57793.6850404
2015-12-16	51535.3528625
2015-12-17	46982.8638703
2015-12-18	37279.8584898
2015-12-19	31655.4051813
2015-12-20	30668.0816075
2015-12-21	26093.5110777
2015-12-22	55632.3310883
2015-12-23	60965.5979352
2015-12-24	51136.909207
2015-12-25	39664.8989555
2015-12-26	30047.9297214
2015-12-27	30694.307176
2015-12-28	32714.1303344
2015-12-29	54730.5183711
2015-12-30	43072.9284598
2015-12-31	32347.4717638
2016-01-01	26214.9537166
2016-01-02	29357.2302519
2016-01-03	28166.2535491
2016-01-04	33686.6115019
2016-01-05	45240.2040552
2016-01-06	42866.6196919
2016-01-07	35192.3985149
2016-01-08	28531.0238113
2016-01-09	29930.3010667
2016-01-10	29786.6512416
2016-01-11	34239.9296681
2016-01-12	42814.2326237
2016-01-13	42363.3642402
2016-01-14	37006.4399171
2016-01-15	30693.5103341
2016-01-16	30788.7807382
2016-01-17	30983.9095554
2016-01-18	34690.2669313
2016-01-19	41198.9952731
2016-01-20	41783.4053287
2016-01-21	38130.169873
2016-01-22	32559.9600845
2016-01-23	31782.0873288
2016-01-24	31957.1634232
2016-01-25	35056.3269616
2016-01-26	40110.8920719
2016-01-27	41225.7046646
2016-01-28	38801.4237378
2016-01-29	34097.1976423
2016-01-30	32800.5947469
2016-01-31	32805.4439173
2016-02-01	35367.6009732
2016-02-02	39370.4588937
2016-02-03	40728.6525794
2016-02-04	39181.1536812
2016-02-05	35324.8294908
2016-02-06	33773.4203555
2016-02-07	33573.1040916
2016-02-08	35648.8728606
2016-02-09	38864.6991296
2016-02-10	40302.2696075
2016-02-11	39375.9784763
2016-02-12	36283.9174518
2016-02-13	34660.280861
2016-02-14	34276.873047
2016-02-15	35916.1908762
2016-02-16	38521.9194662
2016-02-17	39944.4695771
2016-02-18	39455.5575663
2016-02-19	37020.6617761
2016-02-20	35442.6482281
2016-02-21	34921.1083064
2016-02-22	36177.624779
2016-02-23	38295.6289115
2016-02-24	39648.7828352
2016-02-25	39465.0464309
2016-02-26	37578.6549359
2016-02-27	36116.247761
2016-02-28	35505.8348134
2016-02-29	36435.5163935
2016-03-01	38154.5984263
2016-03-02	39407.726473
2016-03-03	39433.610886
2016-03-04	37995.7919435
2016-03-05	36685.408123
2016-03-06	36030.5901995
2016-03-07	36688.7656184
2016-03-08	38076.9060204
2016-03-09	39214.0914885
2016-03-10	39380.0591661
2016-03-11	38303.5532427
2016-03-12	37159.1212936
2016-03-13	36495.9667309
2016-03-14	36934.6271919
2016-03-15	38046.4546133
2016-03-16	39061.3172325
2016-03-17	39316.4866528
2016-03-18	38527.3846715
2016-03-19	37548.4571418
2016-03-20	36903.9788718
2016-03-21	37169.9284053
2016-03-22	38050.9672483
2016-03-23	38943.5190935
2016-03-24	39250.6060644
2016-03-25	38687.4981584
2016-03-26	37864.9622175
2016-03-27	37257.897893
2016-03-28	37391.7918911
2016-03-29	38080.8340304
2016-03-30	38855.4192327
2016-03-31	39187.2338885
2016-04-01	38799.7584112
2016-04-02	38119.7323087
2016-04-03	37561.8969531
2016-04-04	37597.9946748
2016-04-05	38128.4336489
2016-04-06	38792.2748999
2016-04-07	39129.2461859
2016-04-08	38876.5068697
2016-04-09	38322.9249395
2016-04-10	37820.6760719
2016-04-11	37787.0868631
2016-04-12	38187.7112684
2016-04-13	38749.8291441
2016-04-14	39078.2041824
2016-04-15	38927.2699164
2016-04-16	38483.547069
2016-04-17	38039.1398151
2016-04-18	37958.3669212
2016-04-19	38253.8918608
2016-04-20	38724.2818678
2016-04-21	39034.7741745
2016-04-22	38959.3438915
2016-04-23	38609.4073482
2016-04-24	38222.1501416
2016-04-25	38111.7821162
2016-04-26	38323.2651209
2016-04-27	38712.2720432
2016-04-28	38999.0174731
2016-04-29	38978.2684736
2016-04-30	38707.1613856
2016-05-01	38374.3528944
2016-05-02	38247.7988253
2016-05-03	38393.010112
2016-05-04	38710.8626768
2016-05-05	38970.5958889
2016-05-06	38988.2058676
2016-05-07	38782.405246
2016-05-08	38500.0667343
2016-05-09	38367.2695879
2016-05-10	38461.044816
2016-05-11	38717.5231538
2016-05-12	38948.920131
2016-05-13	38992.2432034
2016-05-14	38839.7900239
